batch,query_id,lane,source_group,query,result_index,account_guess,source_type,signal_type,date,title_or_actor,url,domain,reliability,weak_or_noise,tags,evidence,summary
crustdata_linkedin,li_058,smaller_fsi,linkedin_posts,RIA AI agents wealth management,0,Holistico,linkedin_company_post,wealth/research/asset-servicing,2026-06-05,Holistico,https://www.linkedin.com/posts/holistico-investment_wealthmanagement-financialadvisors-ria-activity-7467638478940352512-lCII?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFuTpjYBh4p9Ew9oJw8in_BddwJVd0kZ0HM,linkedin.com,medium,no,"agentic-ai,ai-agents,linkedin_company_post,linkedin_posts,medium,smaller_fsi,wealth,wealth/research/asset-servicing","Every financial advisor knows the manual grind of landing a new prospect. You get a messy 40-page PDF statement. You manually enter tickers into a spreadsheet. You map it to your models. You spend hours building a presentation just to justify your fees. We built Holistico to automate that entire workflow. Holi™, our Agentic AI, is designed specifically for wealth managers. She isn’t a generic chatbot. She executes tasks.  In this 2-minute demo, watch how she: • Ingests a raw prospect statement (PDF or Excel) instantly; • Flags severe risk mismatches in seconds; • Autonomously maps assets to your optimized model portfolio; • Generates a side-by-side visual closing tool with AI-drafted, plain-English talking points. But proposals are just the gateway. Holistico is a comprehensive wealth management platform, and Holi™ acts as your agent across the entire lifecycle — assisting you with advanced risk calibration, deep stock screening, and ongoing portfolio management. Stop doing administrat",employer=; reactions=4; comments=0
crustdata_linkedin,li_058,smaller_fsi,linkedin_posts,RIA AI agents wealth management,1,AdvisoryBriefings,linkedin_company_post,wealth/research/asset-servicing,2026-06-05,AdvisoryBriefings,https://www.linkedin.com/posts/advisorybriefings_how-are-modern-rias-solving-the-operational-activity-7463870770369429505-96sH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFuTpjYBh4p9Ew9oJw8in_BddwJVd0kZ0HM,linkedin.com,medium,no,"ai-agents,linkedin_company_post,linkedin_posts,medium,smaller_fsi,wealth,wealth/research/asset-servicing",How are modern RIAs solving the operational capacity problem? This article dives into how purpose-built AI is helping advisors cut through administrative noise and spend more quality time serving their clients. Check it out below. 👇,employer=; reactions=0; comments=0
crustdata_linkedin,li_058,smaller_fsi,linkedin_posts,RIA AI agents wealth management,2,CIO Circle,linkedin_company_post,wealth/research/asset-servicing,2026-06-05,CIO Circle,https://www.linkedin.com/posts/ciocircle_wealthmanagement-aiinfinance-wealthtech-activity-7464905412220399616-8eOW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFuTpjYBh4p9Ew9oJw8in_BddwJVd0kZ0HM,linkedin.com,medium,no,"ai-agents,linkedin_company_post,linkedin_posts,medium,smaller_fsi,wealth,wealth/research/asset-servicing","00 billion to $10 trillion in 18 months.  That's not a projection — it's what AI infrastructure startup Moment just reported as it closed a $78M Series C. In less than two years, its platform moved from powering boutique RIAs to serving Edward Jones, LPL Financial, and Hightower — firms that collectively manage assets for tens of millions of clients.  What's happening isn't incremental. AI has moved from back-office automation to the front line of investment management: building custom portfolios from natural language in seconds, scanning thousands of accounts for tax and risk opportunities, generating proposals that used to take weeks of analyst time.  And yet — a new PYMNTS Intelligence study found that only 20% of consumers would allow an autonomous AI agent to manage their banking on their behalf. The technology is accelerating faster than trust.  This is the defining tension for wealth management in 2026. The firms that win won't be the ones that deploy the most AI — they'll be th",employer=; reactions=0; comments=0
crustdata_linkedin,li_058,smaller_fsi,linkedin_posts,RIA AI agents wealth management,4,,linkedin_practitioner_post,wealth/research/asset-servicing,2026-06-05,Tom Pirone,https://www.linkedin.com/posts/tompirone_ai-financialservices-wealthmanagement-activity-7462534956083245057-JzF7?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFuTpjYBh4p9Ew9oJw8in_BddwJVd0kZ0HM,linkedin.com,medium,no,"ai-agents,linkedin_posts,linkedin_practitioner_post,medium,rag,smaller_fsi,wealth,wealth/research/asset-servicing","Most firms in Financial Services are not struggling due to a lack of AI; rather, they face challenges because their operations were never designed for an AI-driven world. Wealth Management recognized this first.  Over the past 20 years, the industry has embraced open architecture, resulting in: - More custodians - More platforms - More products - More integrations - More personalization  This shift has unlocked better advice and improved client outcomes. However, it has also created an operational Frankenstein beneath the surface, characterized by: - Disconnected systems - Manual reconciliations - Fragmented data - Human middleware holding everything together  Now, AI is colliding with this complexity. The firms that will succeed are not necessarily those with the most advanced chatbots or the largest models. Instead, they will be the ones that master orchestration by: - Connecting workflows - Governing AI agents - Unifying fragmented data - Embedding controls into execution - Moderniz",employer=; reactions=0; comments=0
crustdata_linkedin,li_058,smaller_fsi,linkedin_posts,RIA AI agents wealth management,5,Appian,linkedin_practitioner_post,wealth/research/asset-servicing,2026-06-05,Tommy Catalanotto,https://www.linkedin.com/posts/tommy-catalanotto-56890978_ai-financialservices-wealthmanagement-activity-7462561336959545344-8NUk?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFuTpjYBh4p9Ew9oJw8in_BddwJVd0kZ0HM,linkedin.com,medium,no,"ai-agents,linkedin_posts,linkedin_practitioner_post,medium,smaller_fsi,wealth,wealth/research/asset-servicing","Well said, Tom Pirone! Spot on. Appian  In Financial Services, the real AI bottleneck isn't the technology.. it’s the operational complexity underneath.  The firms that win won't just have the biggest AI models; they’ll be the ones that master orchestration. True modernization requires connecting workflows, unifying data, and governing AI agents without ripping and replacing core systems.  Excellent breakdown of the next operating model for FS. How is your team approaching this orchestration challenge? Check out the full piece below! 👇  #AI #FinancialServices #WealthManagement #DigitalTransformation #Appian",employer=Appian; reactions=10; comments=0
crustdata_named_account_linkedin,linamed_007,named_account_linkedin,linkedin_named_account_posts,Morgan Stanley super agents AI,0,AscendEX,linkedin_named_account_post,governance/compliance,2026-06-05,Kevin Lee,https://www.linkedin.com/posts/kevin-lee-8a05a7271_kevins-web3-diary-midday-report-ai-activity-7459865034253520897-Bx1e?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGGy-QEBb7MJPHwYwxRwbKtL0lu5253Lk9w,linkedin.com,medium,no,"agentic-ai,governance/compliance,linkedin_named_account_post,linkedin_named_account_posts,medium,morgan-stanley,named_account_linkedin","🍱 Kevin’s Web3 Diary | Midday Report [AI News] | 2026.05.12 Tue 1️⃣ 🌡️ Macro Environment Monitoring  ⒈ Global Sentiment & Risk Asset Pricing ⑴ Fear & Greed Index: Reported at 66 (Greed). Market sentiment remains in a technical expansion phase, bolstered by strong ROI data from AI giants despite recent policy shifts. ⑵ BTC Performance: Trading at $81,048. BTC is demonstrating powerful generational support above the $80k mark. Binance real-time data shows intense wash trading and accumulation by institutions at this psychological level.  ⒉ Macro Pricing Logic: AI Capex Intensity ⑴ Capex Impact: Citadel reports that global AI Capex now accounts for 2% of global GDP (~$650B) in 2026. ⑵ Historic Peak: Deloitte projects 2026 semiconductor sales to hit a record $975 billion, with memory revenues contributing 25% (~$200 billion).  2️⃣ 🛡️ AI Core Dynamics  ⒈ Industrialization of Agentic AI ⑴ Monetization Audit: Morgan Stanley highlights that over 21% of S&P 500 firms have confirmed actual profi",named account linkedin search; reactions=0
crustdata_named_account_linkedin,linamed_007,named_account_linkedin,linkedin_named_account_posts,Morgan Stanley super agents AI,1,Adobe,linkedin_named_account_post,job/hiring,2026-06-05,Udipta B.,https://www.linkedin.com/posts/activity-7463837666783076353-X5pJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGGy-QEBb7MJPHwYwxRwbKtL0lu5253Lk9w,linkedin.com,medium,no,"hiring,job/hiring,linkedin_named_account_post,linkedin_named_account_posts,medium,morgan-stanley,named_account_linkedin","The AI layoff panic is overblown. The AI upskilling panic isn't.  Amazon is hiring 11,000 engineers. Salesforce 1,000 new grads. ClickUp just announced $1M salary bands for AI-native operators. The companies that fired loudest in 2025 are quietly hiring in 2026, but only for one specific kind of worker.  The next 18 months are your window. Full piece in the article below.",named account linkedin search; reactions=49
crustdata_named_account_linkedin,linamed_007,named_account_linkedin,linkedin_named_account_posts,Morgan Stanley super agents AI,2,Riyadh Airports,linkedin_named_account_post,governance/compliance,2026-06-05,Shahid Mohammed Khan,https://www.linkedin.com/posts/shahidmohammedkhan_the-foothills-demis-hassabis-described-at-activity-7464183759295152128-55iP?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGGy-QEBb7MJPHwYwxRwbKtL0lu5253Lk9w,linkedin.com,medium,no,"governance,governance/compliance,linkedin_named_account_post,linkedin_named_account_posts,medium,morgan-stanley,named_account_linkedin","The foothills Demis Hassabis described at Google I/O aren't somewhere ahead of us. They're already under our feet.  Today in Synthetic Minds #85:  • Google Antigravity 2.0 built an OS core in 12 hours with 93 parallel agents for under $1,000 — and the governance frameworks to audit what it shipped don't exist yet  • Anthropic overtook OpenAI in enterprise AI adoption for the first time (Ramp AI Index, 34.4% vs 32.3%) — driven by frontier coding tool, not just safety messaging • OpenAI filed its confidential IPO with the SEC, targeting September at $1 trillion — racing SpaceX's $1.7T filing in the same week  The question isn't which AI is most capable. It's who's building the audit trail for what autonomous agents do overnight.",named account linkedin search; reactions=5
crustdata_named_account_linkedin,linamed_007,named_account_linkedin,linkedin_named_account_posts,Morgan Stanley super agents AI,3,LuminaData Inc.,linkedin_named_account_post,ai-agent-adoption,2026-06-05,Afrozy Ara,https://www.linkedin.com/posts/afrozy-ara-57527612_financeai-airoi-startuplife-activity-7459603797431017472-SLCo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGGy-QEBb7MJPHwYwxRwbKtL0lu5253Lk9w,linkedin.com,medium,no,"ai-agent-adoption,linkedin_named_account_post,linkedin_named_account_posts,medium,morgan-stanley,named_account_linkedin","Your AI is probably working. You just can't prove it.  The reconciliation is faster. The forecasts refresh quicker. The team feels more productive.  But when the board asks ""what's the ROI?"" - there is no clear answer.  We wrote about all of this in Issue #3 of The Finance AI Insider, our newsletter at LuminaData.  If you've felt the gap between ""AI is helping"" and ""I can prove AI is helping"" -  this issue is for you. Check it out!   #FinanceAI #AIROI #StartupLife #FounderJourney #CFO #Controllers #AccountingAutomation #AgenticAI #Reconciliation #WomenInTech #LuminaData",named account linkedin search; reactions=15
crustdata_named_account_linkedin,linamed_007,named_account_linkedin,linkedin_named_account_posts,Morgan Stanley super agents AI,4,Fundamental Edge,linkedin_named_account_post,ai-agent-adoption,2026-06-05,Fundamental Edge,https://www.linkedin.com/posts/fundamental-edge_generic-ai-workflows-only-get-investors-so-activity-7462565663266594816-q1-N?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGGy-QEBb7MJPHwYwxRwbKtL0lu5253Lk9w,linkedin.com,medium,no,"ai-agent-adoption,linkedin_named_account_post,linkedin_named_account_posts,medium,morgan-stanley,named_account_linkedin","Generic AI workflows only get investors so far. The real value shows up when AI starts encoding the patterns, processes, and judgment investors have built over years.  In this article, Brett breaks down how pattern recognition can become repeatable, AI-supported workflows, and why the highest ROI use cases in investing will likely be deeply vertical, process-specific, and personal to each firm.  Read the full piece below.",named account linkedin search; reactions=16
